frame,master,center_lon,center_lat,heading,azimuth_resolution,range_resolution,avg_incidence_angle,centre_range_m,centre_time,s1AorB,slope_plates_vel_azi_itrf2014,slope_daz_mm_mmyear,daz_mm_RMSE_selection,daz_mm_count_selection,intercept_daz_mm_mmyear,daz_mm_RMSE_mmy_full,daz_mm_notide_RMSE_selection,daz_mm_notide_count_selection,slope_daz_mm_notide_mmyear,intercept_daz_mm_notide_mmyear,daz_mm_notide_RMSE_mmy_full,daz_mm_notide_noiono_grad_RMSE_selection,daz_mm_notide_noiono_grad_count_selection,slope_daz_mm_notide_noiono_grad_mmyear,intercept_daz_mm_notide_noiono_grad_mmyear,daz_mm_notide_noiono_grad_RMSE_mmy_full
100A_05036_121313,20200606,72.6166,39.6337,-10.0635,13.9649,2.3296,39.4545,879205.2603,13:06:45.854550,A,-2.6028063660927403,7.7489231058781725,9.082053014891276,939,-36.909720403533,0.5614544048632092,15.5127492052193,1087,7.725648820422348,-2.7980439502079006,0.5629878872528791,15.681352395972873,1086,4.939932845951574,0.5283190069731986,0.5851798381638583
100A_05236_141313,20160919,73.0903,37.6475,-10.0888,13.9717,2.3296,33.7821,879205.2603,13:05:53.451319,A,-2.7714514173189566,17.579649464048437,19.266677452886917,75,-39.7428785287994,1.8137009679707123,16.153910617335754,71,17.614835805036567,-9.194844512093471,1.714643031998475,15.686872818936893,70,12.392056085925576,5.544942526056005,1.7274738995274506
100A_05438_131313,20160919,73.5429,35.6267,-10.1364,13.9709,2.3296,33.8195,879205.2603,13:05:19.943695,A,-2.9427383217121457,13.723408070219268,24.988064241329973,63,-3.0719342307189947,3.9441895355736394,21.409089365771017,61,12.926917056210408,76.89214148134054,3.5621911390015546,19.42290638056554,54,11.304708636693848,67.95134005931764,3.756260937111005
100A_05637_131313,20160919,73.9274,33.6344,-10.2221,13.9732,2.3296,33.8553,879205.2603,13:04:46.844100,A,14.280375496555749,-1.0077253709863,19.971972072436863,31,99.37163121231237,11.156330406780627,18.67363812650671,32,-1.1816742103493527,195.19611253919072,10.106097415487213,19.483907775067703,31,0.5435691594558338,160.65919622441072,10.33550137166818
100A_06036_131313,20160919,74.698,29.9779,-10.35,13.9802,2.3296,33.9263,879205.2603,13:03:46.150717,A,27.649632442217698,31.20211886381708,20.890401605565177,82,-99.77093416126618,3.1083976472125747,19.833462850876163,81,30.298097744385448,-52.469247330949706,3.076430545673785,20.006270538672517,82,29.468010639039196,-84.61467678594477,3.0438691749669
100D_04517_131313,20170306,-111.1575,44.8043,-169.9554,13.945,2.3296,33.5607,879364.3361,13:32:51.239702,A,10.983895983533502,8.619305043426545,103.70873348630384,26,-159.85005113060686,69.40940811684146,98.93318256220392,25,8.574097860864587,-198.1321696547683,68.83967099288228,100.40663022338616,26,8.585257834800101,-195.27822632381836,68.36287904713906
100D_04716_131313,20170306,-111.6684,42.8176,-169.9682,13.9492,2.3296,33.6051,879364.3361,13:33:24.346491,A,11.064595920844273,1.8206936612306373,30.041264047989912,11,-568.3415706496039,89.85708661083342,32.20517507565168,11,1.6529425646195215,-1090.6987632376113,86.40113989441359,31.019636304587337,11,1.574695570246392,-1086.6368579855157,84.73273621249287
100D_05113_131313,20170306,-112.5897,38.8419,-169.9122,13.9599,2.3296,33.7339,879363.1713,13:34:30.551850,A,11.23332910935764,-4.537278969204054,37.08794568361338,19,62.37692861121668,38.277334542355206,40.340897235794536,19,-4.501160140424143,134.26742709254196,37.99562557403338,40.5470748965392,19,-4.51462619429142,137.99865148199763,37.82309587706787
100D_05313_131313,20170306,-113.0266,36.8527,-169.8635,13.9638,2.3296,33.7746,879363.1713,13:35:03.649388,A,11.287250993879214,-3.008253384974517,22.157558795240305,22,7.915881482703119,18.620068269949904,20.3198980242601,20,-4.156672625318832,31.959641737442237,21.68482337919336,23.3536123852357,22,-4.203277060162932,36.2904955295962,21.534008464252285
100D_05711_131313,20190519,-113.8951,32.8696,-169.7527,13.9722,2.3296,39.6163,879364.3361,13:36:25.284988,A,8.001909783140919,-1.375186630956747,22.756354655685517,19,52.70851476529229,21.087758822629382,16.23588853005087,17,-2.995138895007299,80.00013736856144,22.33932811683925,16.881676067683756,17,-2.979665052434647,77.44460020318841,21.670216753968194
100D_05917_141413,20170411,-114.3293,30.8222,-169.683,13.9758,2.3296,33.959,879655.6978,13:36:44.875022,A,-7.577270396182821,-1.3663331274592072,20.66470476791854,18,-59.5996089758119,23.841107593850165,18.95663346841736,15,-2.7334249913998576,-137.87410631438436,28.17634484773542,20.286007985608205,15,-2.671194965339846,-133.17152553587226,27.50773975056537
101A_04411_111112,20191127,46.3672,45.8754,-10.0704,13.9443,2.3296,39.2778,878900.4204,14:47:13.966046,A,4.707016425215484,-0.462701369240902,17.008212361584143,96,-63.75985042026308,2.4987531149356133,17.854883215083113,96,-0.292490779339913,-112.11386437743889,2.380228433075257,19.4321492881901,99,-1.2864824038902969,-102.22905864798882,2.513969509084019
101A_04597_131313,20191127,46.8484,44.03,-10.0504,13.9515,2.3296,39.323,878900.4204,14:46:43.140925,A,4.550965373979662,4.618896259087962,19.58242869851298,89,-93.23610500263608,3.0097541857548182,19.58608008179732,88,4.998737050591164,-153.0846663412023,2.892049358017684,21.12521829086928,92,3.119798486985904,-137.93906090056043,3.0183452548085685
101A_04798_131413,20191127,47.3401,42.0151,-10.0567,13.9528,2.3296,39.3713,878900.4204,14:46:09.557245,A,4.38133597934345,-4.930096103644342,20.961886222303924,93,-38.70095784134419,2.6579881621844827,20.91742748672284,93,-4.302608012693621,-83.2531772698935,2.536256704630559,21.824356119273684,91,-5.573621143598973,-69.8884173644827,2.6980596046776864
101A_04997_131413,20200314,47.8066,40.0274,-10.0802,13.9624,2.3296,39.419,878901.5852,14:45:33.638749,A,4.239162939731228,0.3609233152708962,32.29254118537618,821,-49.0164263060429,1.1759518542376846,30.72534979083777,774,-1.3495140651411623,-99.78718401364122,1.1360362036543172,34.439981889349504,831,-6.496705086427371,-77.40754449326752,1.182743475738903
101A_05193_131313,20191127,48.2597,38.0678,-10.1111,13.9666,2.3296,39.4616,878900.4204,14:45:03.831861,A,4.071315149251629,17.976188173962306,19.125821001187447,153,-143.72783338245864,1.7661299451884085,19.602117819174413,159,18.492077113542656,-195.286871809958,1.69867426093675,19.16067649358143,149,16.14010441723323,-173.56692172474408,1.8202672214887563
101A_05392_131313,20191127,48.6998,36.0776,-10.1589,13.9701,2.3296,39.5045,878901.5852,14:44:30.734322,A,3.926350300004757,15.193026162275745,20.064678491001743,153,-133.79482068320792,1.760508519620852,20.03988019428972,159,15.264065871299572,-185.4374532925876,1.6795588307551652,20.111102379961213,149,12.064021341990577,-157.76156233192876,1.8255863094258624
101A_05600_141515,20191127,49.1563,34.004,-10.2138,13.9748,2.3296,39.5468,878901.5852,14:43:56.259559,A,4.564270238188833,16.242920589115624,20.23535857766493,161,-144.8210289787365,1.8511038111890048,20.02316416429248,164,16.43134284341575,-202.6336467310064,1.7097843734569207,20.132878085891885,157,13.01777383055049,-172.95613193026762,1.9212551554730932
101A_05808_131313,20160907,49.6016,31.9295,-10.2805,13.9789,2.3296,33.8984,879018.3962,14:43:02.671409,A,10.13167771776379,18.87152293297657,25.80735695676597,47,11.372082517660132,2.8351934165073107,26.883995984644987,48,18.299704130106942,87.22722041817322,2.6571993646124072,29.002837066094248,47,7.962902813314187,119.93346632808854,2.8856493696390486
101A_05977_060913,20160907,50.0148,29.9359,-10.3549,13.9828,2.3296,33.929,879018.3962,14:42:29.569759,A,18.29959941483644,23.95144021448119,18.02067181677647,89,-0.0248252424318593,1.844267199752872,18.34444949178871,90,23.55133899200232,85.57203259786073,1.7692875795741083,21.562018972899548,89,16.024628731102705,105.25277362747823,2.03292283746551
101A_06166_041107,20160907,50.3341,28.3823,-10.4162,13.9865,2.3296,33.9572,879018.3962,14:42:03.793082,A,23.270842543458635,19.600123293624044,24.540655486601143,66,47.48190631829395,3.6239146107492175,20.306850420901664,60,19.57284440333975,181.71171443722352,3.2394526953576954,21.36691871976007,55,17.72135205146597,168.65668005929217,4.057625335627464
101A_09463_131313,20190507,32.4387,-4.6331,-12.3073,14.0546,2.3296,39.5163,878223.1836,16:11:52.968687,A,0.0,-2.823557147774836,79.37535851454979,21,108.0932447266991,72.57487359427171,84.343355531476,21,-3.254551759593196,193.3727512188774,77.69773641939166,82.80012721602476,20,-4.550647653219561,295.2986608923168,77.66004350738001
102A_05176_131313,20160907,23.5522,38.2497,-10.0973,13.961,2.3296,34.002,880842.776,16:23:32.272476,A,9.55335532225374,7.942223747252357,57.60821614239553,45,-114.59761893274846,32.80109359201283,50.5664442889404,43,8.503623010796833,-178.14807657759638,32.19114826683791,56.17564526270876,44,8.427549062862692,-191.7679175742287,32.341744351427344
102A_05391_131616,20160907,24.0421,36.0097,-10.1546,13.9676,2.3296,34.0772,880843.9408,16:22:55.021683,A,9.389993211168548,4.030164411518458,59.27589423063261,42,-65.66535790515785,28.6207003119344,58.83600248314711,41,4.540543462230105,-133.14662595433495,28.32352497216052,63.79371621627828,42,3.688760955182978,-143.36024085915255,29.08289166803022
102D_03135_131313,20170312,-156.4988,58.6343,-169.3585,13.9083,2.3296,33.542,882272.5208,16:45:47.285033,B,21.02316150372905,-2.325117504715193,32.961357915396874,20,97.21590837888228,27.573806592266106,23.79926012077396,18,-2.904474608759322,176.7945870445622,22.982113623167567,27.46669252657829,19,-3.1831506731701937,177.5249180927212,29.571070014838035
102D_03311_000303,20200724,-157.882,56.8732,-170.1742,13.88,2.3296,41.4087,905346.942,16:47:25.867429,A,21.06684944664456,9.386483221469796,26.025152714986348,47,-133.95130031299755,2.5568638306181306,23.406844381806724,50,10.001011770263132,-227.40803769402223,2.2391752978226065,23.568156550643156,50,10.821946677830477,-235.63427470979852,2.195492125585399
102D_03323_121113,20170312,-157.1843,56.6623,-169.5491,13.914,2.3296,33.6272,882272.5208,16:46:20.382574,B,21.051454614275507,-0.9824910930014024,102.11595045362702,29,218.3174508543956,21.666075951697955,100.34718906062902,30,-1.3759599008560277,378.32453405143485,21.017865357652216,96.63080694398334,29,-1.392013199670894,380.7119950561198,21.022322235347467
105D_07423_130000,20200724,119.9461,15.7608,-168.8011,14.0137,2.3296,34.0337,823750.8689,21:54:59.883100,A,5.106015475950766,-3.5796919166696384,17.606146070779022,57,34.55831855459324,2.1968549806445408,19.02546619634924,59,-3.793075513392252,81.93718152462111,2.094612795365637,18.37156429898789,59,-3.38384627080461,76.19568869582085,2.0296743344039965
105D_09782_131111,20170306,114.2688,-7.7531,-167.4446,14.0549,2.3296,33.8148,878853.4965,22:01:05.557516,A,4.162476017662829,-15.201667358056218,40.63375794841472,58,15.833792485089267,3.876642337385884,34.92321004842023,56,-14.639023746857085,-13.54937811615638,3.6321633102655815,33.177816917168315,53,-16.226863814336575,-9.495893789649864,3.603471077151942
106A_09048_000909,20201210,-91.5055,-0.4693,-12.0191,14.0343,2.3296,41.6437,901242.4791,0:26:14.884940,B,-1.8714837948031693,-8.420831394913618,30.947550771214495,99,94.54389016276056,4.869465064880901,31.932270684211566,101,-8.86936556785308,150.82016172903977,4.624867983734839,29.308542999797822,105,-2.419936088859298,15.004080921935495,4.304672768539017
106A_09090_000404,20200731,-91.296,-0.8853,-12.0569,14.0343,2.3296,41.6375,901241.3143,0:26:06.285991,B,-1.8304124546090912,-1.7799205404366811,34.370680714850806,119,61.806055676451614,4.693681496880718,36.508702903889485,125,-2.524312407349988,88.58093232446058,4.412158981142868,28.134870360465968,118,1.7747633614075091,141.09674292026142,4.171647464100843
106D_03814_131313,20170312,102.5912,51.8363,-169.8315,13.9247,2.3296,33.5263,880647.4848,23:22:39.306232,B,1.2291860742258836,-7.004043404088502,29.066134149857536,20,20.30151147411322,27.86565993438573,26.29248019596039,19,-7.181604666691928,-9.480856111000218,26.229343364424626,25.34279383378937,18,-7.365613048296724,-8.19399000041228,26.605856732788613
106D_05049_131313,20160919,99.4419,39.4908,-169.9268,13.9557,2.3296,33.6437,878978.96,23:26:50.787318,A,0.1793050269902842,0.504899987485588,21.20849367306313,62,-29.02691003282436,3.213140866341543,16.523815353549537,56,0.1622436463441682,-43.13698868398437,3.001522386454892,18.393409913227288,59,0.6983256244968045,-42.91476209546685,3.0573853435032583
106D_05248_131313,20160919,98.9874,37.5018,-169.8906,13.9602,2.3296,33.6899,878978.96,23:27:23.883830,A,0.0077206902585156,-7.312258430921572,20.586044760674817,99,-17.437590808798735,1.9243754401172128,15.71927075936794,96,-7.522139022652101,-52.58319338917599,1.7410080993774812,16.313522678776152,96,-7.135978856480398,-51.45458636444977,1.7849599542395942
106D_05447_131313,20160919,98.5233,35.5134,-169.8553,13.9715,2.3296,33.7708,878976.6305,23:27:56.981370,A,-0.1304948277925186,-11.926052105898556,17.7303501042987,87,-3.8386156152449686,2.205751719121073,19.2318589124574,92,-11.85810996336654,-44.88418644191094,2.1818921008560133,19.43109260972757,92,-11.53571459918088,-44.00961851994785,2.196368995948448
106D_05646_131313,20160919,98.0893,33.5233,-169.798,13.9764,2.3296,33.8079,878978.96,23:28:30.085076,A,-0.3010972942912421,-3.70881540579256,20.960792347847985,78,-29.024626250813142,2.6582892095828754,17.088799198027044,73,-3.375237088877146,-62.8474359565424,2.493953886591098,17.74438935492991,74,-3.143681396147666,-62.13521227723355,2.500091602342895
106D_05845_131313,20160919,97.6587,31.5295,-169.7341,13.9808,2.3296,33.8432,878976.6305,23:29:03.183645,A,-0.442924280287895,0.4681521527779053,19.624891318193647,90,-34.1929517093826,2.563096507594766,16.721835345922845,88,0.5388596548386579,-60.083154705674986,2.378901005950852,16.58377318709901,86,0.2985993462402006,-58.13285507648261,2.3790346261530617
106D_06244_131313,20160907,96.8631,27.5327,-169.5622,13.9903,2.3296,33.8179,877985.901,23:30:08.854131,A,-2.383164948142371,2.0572248468576677,23.88060061558833,83,-32.825833311033215,2.0907055000058774,22.147950530526163,81,2.3234964276614005,-52.2899717566121,2.029775791431496,22.91741204343227,84,2.4184806216412844,-53.340199389815936,2.0346200940297607
106D_06445_131313,20160907,96.4781,25.5376,-169.4672,13.9921,2.3296,33.8467,877985.901,23:30:41.949616,A,-2.5153728563577853,-17.38286125050237,45.536124633857554,26,-135.30381919236152,16.674134222707778,42.9658410190244,27,-17.077624699296283,-372.97889866972736,16.157732279706675,40.00809554353806,27,-17.040164165161773,-376.1634456376451,16.01628865675623
106D_06644_131313,20160907,96.0691,23.5406,-169.3798,13.9948,2.3296,33.8713,877985.901,23:31:15.046127,A,-0.9837085197395916,0.9842088995999676,19.34342326763162,14,-561.2929380265019,25.528584403237662,18.754415467705428,16,-0.4941331921200024,-1096.9683336327464,23.952100410830457,18.002509044340187,15,0.2581908652273261,-1102.1020146555024,23.772721600752995
107A_06930_130000,20190502,-97.0079,20.7184,-11.0218,14.0054,2.3296,33.8812,822910.4552,0:31:56.100688,B,-1.593550967102295,-3.1517858773748886,159.87641719311574,16,190.302804449449,167.24109744848272,155.48198037212248,16,-3.1008972175108087,354.0194026271125,167.38631929242445,162.34368586179198,16,-3.111552692589205,332.8593541473133,169.88213626932557
107A_07124_101204,20190502,-95.8509,18.9981,-10.8295,14.0094,2.3296,39.6537,877727.3787,0:31:25.334149,B,-1.2911421041640858,-8.07670344159371,32.02755419572711,36,38.60795281559905,48.0331141881163,32.95054898561503,36,-9.79315943801243,38.709060131187336,48.672408464438014,30.302040269799047,36,-7.2358682806631744,-1.1806462053447095,47.53466964195276
107A_09015_000505,20201029,-91.366,-0.1364,-12.0009,14.0317,2.3296,41.6495,901242.5864,0:27:03.509719,A,-1.643003939425099,-1.9646515744502424,32.9364077389438,50,25.94362516184261,17.754482853267554,25.918958951699263,45,-2.7786589583661576,37.10073013917064,16.659773518115664,31.092430404342487,49,4.100520612694005,-78.89929654310056,17.764283328770414
107D_05092_141313,20160920,74.6336,39.0711,-169.9397,13.9602,2.3296,33.7646,879777.0014,1:05:42.423657,A,-6.885565068543648,-16.947655075880142,16.879295177689354,39,60.10782089537519,2.9375503610480016,14.982048703362125,40,-16.915428301002777,65.31054785641146,2.370531554684151,15.33424161991157,40,-15.881431241856449,66.08160494570456,2.357840812703074
107D_05486_131313,20160908,73.7747,35.1101,-169.8325,13.9723,2.3296,33.7214,878674.1202,1:06:47.699810,A,-8.486378102343352,-25.755768070841388,19.140115337147584,62,-17.719542319059613,3.883438690558257,17.342194678764418,60,-25.479114567316252,-148.9136044134034,3.321685009135172,17.73890775867694,61,-25.674082774429543,-143.3032637451436,3.3066406958029426
107D_05686_131313,20160908,73.3653,33.1139,-169.76,13.974,2.3296,33.7619,878674.1202,1:07:20.796322,A,-34.26559671038627,-13.089420778592814,44.14246278375049,31,-159.19217847430582,21.00329984444842,34.84388391557768,28,-13.908467426250454,-381.0262650748601,19.165006758277656,35.327524115943646,28,-13.714821162243368,-377.9357994930402,19.265247337608045
107D_05886_131313,20160908,72.9533,31.1204,-169.6869,13.9739,2.3296,33.7985,878674.1202,1:07:53.893861,A,-39.49583308251998,-3.7801065036096206,15.499626133109397,26,-198.7201610433592,12.996024649745602,17.48547131483322,27,-2.519378158365697,-421.5515646767468,12.606650813305556,18.820445264672227,29,-2.5396922418854584,-418.4008981975693,12.240743519747152
107D_06085_131313,20160908,72.5339,29.1273,-169.6148,13.981,2.3296,33.8619,878674.1202,1:08:26.987290,A,-39.637075806409655,-22.12553345409309,20.24223260969764,53,-55.12511401862858,4.390168410456602,18.19783819295126,53,-22.65331968485872,-213.2222620957961,3.988856592085897,17.471866375859086,51,-22.661409686356823,-211.921668037108,3.9631380156773264
107D_06286_131313,20160908,72.1337,27.2161,-169.5412,13.985,2.3296,33.8906,878676.4498,1:08:58.700413,A,-39.77347682665749,-22.850966607853383,22.71470185909679,47,-70.48084551618454,7.959335574252047,18.74918153514848,46,-24.74499667401692,-238.01148577932824,8.100796221698179,17.408798622095393,44,-24.88480922491696,-237.94694133654644,7.959783518072893
107D_06498_131413,20161002,71.6833,24.9998,-169.4467,13.992,2.3296,33.9029,878403.8909,1:09:36.241537,A,-39.911110514825545,-8.390888298989937,22.541528554389647,26,-167.39739941780832,17.633474547632776,12.07943900721394,22,-7.845519993717734,-401.9437088544687,16.187075345827257,12.291466459107433,22,-8.490482735135659,-401.19674589679255,15.868279399900246
